"attributi_x","attributi_y","label"
"Fujifilm FinePix S4500 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A1000 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot 135 16 Megapixel Compact Camera - Red (2.7"" LCD - 8x Optical Zoom - Electronic IS - 4608 X 3456 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","FUJIFILM XP70 BLUE 16.4MP 5X 2.7"" WIFI 600013366","0"
"Nikon COOLPIX Digital Camera, S6800 - Walmart.com","Nikon COOLPIX Digital Camera, S6800 - Walmart.com","1"
"Sakar Hello Kitty 2.1 Megapixel Compact Camera (1.5"" LCD) Price Comparison at Buy.net","SONY DSC-W830B BLACK 20.1MP 8X 2.7"" DSCW830B","0"
"Panasonic Lumix  DMC-GF3 / 14mm & 14-42mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX160 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony SLT-A37 / 18-55mm & 55-200mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A410 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Alpha NEX-7N / 18-55mm - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX280 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Leica D-LUX 6 Black Digital Camera (10.1 MP, 3.8x Opt, SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","SAMSUNG WB350F RED 16MP 21X 3"" SMART CAMERA EC-WB350FBPRCA","0"
"Canon PowerShot SX160 IS Red Digital Camera (16 MP, 16x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","HASSELBLAD STELLAR ORANGE W/WENGE GRIP H-3012709","0"
"Nikon 1 J1 / 10-30mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G3 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Pentax MX-1 Black Digital Camera (12 MP, 4x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","RICOH GR LIMITED ED.(W/HOOD,STRAP,CASE) 175823","0"
"Nikon D3200 DSLR with 18 55mm VR and AF 70 300mm F4 5 6g Twin Lens Kit S3324 | eBay","Nikon D3200 DSLR Camera Rs.37240 Price in India - Buy Nikon D3200 DSLR Camera Black Online - Nikon : Flipkart.com","1"
"Sony DSC-RX100/B Black Digital Camera (20.2 MP, 3.6x Opt, SD/SDXC/SDHC/MS Duo Card Slot) Price Comparison at Buy.net","SONY DSC-H300B BLACK 20.1MP 35X 3"" DSCH300B","0"
"Nikon V1 Black Digital Camera W/ 10-30mm Lens (10.1 MP, 3x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","HASSELBLAD STELLAR ORANGE W/WENGE GRIP H-3012709","0"
"Nikon 1 J1 / 10-30mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A80 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 6D / 24-70mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A3200 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Cyber-shot DSC-RX100 Black Digital Camera (20.2 MP, 3.6x Opt, SD/SDHC/SDXC/MS Duo/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","OLYMPUS TG-850IHS SILVER 16MP 5X 3"" CMOS V104150SU000","0"
"Canon EOS 70D Black SLR Digital Camera Kit W/ 18-135 Mm Lens (20.2 MP, SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","SAMSUNG EX-2F 12MP 3.3X F1.4 WIFI 3"" EC-EX2FZZBPBCA","0"
"Panasonic Lumix DMC-GM5 / 12-32mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 75 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fuji Blowers FinePix T550 16 Megapixel Compact Camera - Black (3"" LCD - 12x Optical Zoom - Optical IS - 4608 X 3440 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","FUJI FINEPIX S1 BLACK 16.4MP 50X WIDE ANGLE 3"" 600013365","0"
"Nikon 1 J1 / 10-30mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX280 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot ELPH 340 HS Black Digital Camera (16 MP, 12x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","LEICA C 12.1MP 7X 3"" DARK RED DIGITAL CAMERA 18489","0"
"Fujifilm X-T1 Black Digital Camera Kit W/ 18-55 Mm Lens (16.3 MP, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","CANON POWERSHOT SX700HS BLACK 16.1MP 30X W/CASE 9338B015","0"
"Canon EOS 6D / 24-70mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot Pro1 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Pentax K-3 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G11 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Leica X2 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A410 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolpix S6200 - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 960 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D4 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A710 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony SLT-A37 / 18-55mm & 55-200mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 105 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 70D Black SLR Digital Camera Body Only (20.2 MP, SD Card Slot) Price Comparison at Buy.net","LEICA D-LUX 6 GLOSSY BLACK/SILVER 18115","0"
"Samsung Galaxy White Digital Camera (16.3 MP, 21x Opt) Price Comparison at Buy.net","FUJIFILM XP70 ORANGE 16.4MP 5X 2.7"" WIFI 600013367","0"
"Canon EOS Rebel T3i Black SLR Digital Camera Kit W/ 18-55mm Lens (18 MP, 3x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SONY DSC-W830B BLACK 20.1MP 8X 2.7"" DSCW830B","0"
"Panasonic Lumix DMC-GH4 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A580 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung WB350F 16.3 Megapixel Compact Camera - Blue (3"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HD Movie Mode) Price Comparison at Buy.net","CANON POWERSHOT D30 12.1MP 5X 3"" WATERPROOF 9337B001","0"
"Sony Alpha NEX-F3 / 18-55mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A620 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus SP-620UZ Silver Digital Camera (16 MP, 21x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX S9600 BLACK 16MP 22X 3"" 32180","0"
"Panasonic Lumix  DMC-GF3 / 14mm & 14-42mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 75 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 100D / 24-105mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX20 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Leica D-LUX 6 Black Digital Camera (10.1 MP, 3.8x Opt, SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","SONY DSCH400 BLACK 20.1MP 63X 3"" DSCH400B","0"
"Nikon D750 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A650 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm X-T1 Black Digital Camera Kit W/ 18-55 Mm Lens (16.3 MP, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SONY DSCHX60VB BLACK 20.4MP 30X 3"" DSCHX60VB","0"
"Canon EOS 70D Black Digital SLR Camera Kit W/ 18-55 Mm Lens (20.2 MP, 3.1x Opt, SD Card Slot) Price Comparison at Buy.net","FUJIFILM XQ1 BLACK 12MP 4X 3.0""LCD 600013201","0"
"Sony Cyber-shot DSC-H300 Black Digital Camera (20.1 MP, 35x Opt, SD/SDHC/SDXC/MS Duo/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","PANASONIC HXA500H 4K POV CAMERA HXA500H","0"
"Sony Alpha NEX-5T/B Black SLR Digital Camera (16.1 MP, 3x Opt, SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","FUJI FINEPIX S1 BLACK 16.4MP 50X WIDE ANGLE 3"" 600013365","0"
"Canon PowerShot ELPH 340 HS Black Digital Camera (16 MP, 12x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX L30 RED 20.1MP 5X 3"" AA 32424","0"
"Vivitar ViviCam X020 Red Digital Camera (10.1 MP, 3x Opt) Price Comparison at Buy.net","FUJI FINEPIX S1 BLACK 16.4MP 50X WIDE ANGLE 3"" 600013365","0"
"Nikon V1 Black Digital Camera W/ 10-30mm Lens (10.1 MP, 3x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJIFILM XP70 ORANGE 16.4MP 5X 2.7"" WIFI 600013367","0"
"Nikon D40X - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 50 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot SX260 HS Black Digital Camera (12.1 MP, 20x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SAMSUNG EX-2F 12MP 3.3X F1.4 WIFI 3"" EC-EX2FZZBPBCA","0"
"Fujifilm FinePix HS20EXR - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 105 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 6D / 24-70mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX210 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolpix L28 20.1 Megapixel Compact Camera - Silver (3"" LCD - 5x Optical Zoom - Electronic IS - 5152 X 3864 Image - 1280 X 720 Video - HD Movie Mode) Price Comparison at Buy.net","SONY DSC-W830B BLACK 20.1MP 8X 2.7"" DSCW830B","0"
"Canon EOS 6D / 24-70mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A420 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung Galaxy EK-GC110 16.3 Megapixel Compact Camera - Black (4.8"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - HD Movie Mode) Price Comparison at Buy.net","CANON POWERSHOT G1X 14.3MP CMOS 4X WIDE ANGLE 3"" 5249B005","0"
"Nikon D3200 / 18-200mm Kit - Price comparison & reviews - Digital Cameras - Australia","Nikon D3200 DSLR Camera Import 18 55 VR w A and Tele 7 Lens 24GB Bundle | eBay","1"
"Canon PowerShot G16 Black Digital Camera (12.1 MP, 5x Opt, SD Card Slot) Price Comparison at Buy.net","CANON POWERSHOT ELPH 150IS BLACK 20MP 10X 2.7"" 9356B001","0"
"Olympus SP-620UZ Silver Digital Camera (16 MP, 21x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","LEICA V-LUX 4 COMPACT DIGITAL CAMERA 18191","0"
"Canon EOS 1200D + 18-55/3.5-5.6 + 75-300/4-5.6 III   New Zealand Prices - PriceMe","Canon EOS 1200D  New Zealand Prices - PriceMe","1"
"Vivitar ViviCam X020 Red Digital Camera (10.1 MP, 3x Opt) Price Comparison at Buy.net","LEICA D-LUX 6 GLOSSY BLACK/SILVER 18115","0"
"Leica X2 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G6 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Ricoh GR - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 50 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus XZ-2 iHS - Price Comparison - Buy Cheap in Australia","Canon IXUS 125 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot 135 16 Megapixel Compact Camera - Red (2.7"" LCD - 8x Optical Zoom - Electronic IS - 4608 X 3456 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","CANON POWERSHOT SX700HS BLACK 16.1MP 30X W/CASE 9338B015","0"
"Panasonic Lumix DMC-GM5 / 12-32mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A710 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm FinePix E900 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A580 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D4s - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot Pro1 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 60Da - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A420 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS Rebel T3i Black SLR Digital Camera Kit W/ 18-55mm Lens (18 MP, 3x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SAMSUNG EX-2F 12MP 3.3X F1.4 WIFI 3"" EC-EX2FZZBPBCA","0"
"Nikon D5200 / 18-55mm & 55-300mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A420 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm X-Pro 1 / 35mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A3100 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 70D Black SLR Digital Camera Body Only (20.2 MP, SD Card Slot) Price Comparison at Buy.net","CANON POWERSHOT D30 12.1MP 5X 3"" WATERPROOF 9337B001","0"
"Nikon COOLPIX S9500 Black Digital Camera (18.1 MP, 22x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","OLYMPUS SH-1 WHITE 16MP 24X 3"" 60P FULLHD V107080WU000","0"
"Pentax K-3 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G3 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm X-T1 Black Digital Camera Kit W/ 18-55 Mm Lens (16.3 MP, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJI FINEPIX S1 BLACK 16.4MP 50X WIDE ANGLE 3"" 600013365","0"
"Panasonic Lumix DMC-GM5 / 12-32mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX220 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 70D / 18-55mm & 55-250mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 960 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung Galaxy EK-GC110 16.3 Megapixel Compact Camera - Black (4.8"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - HD Movie Mode) Price Comparison at Buy.net","FUJI FINEPIX X100S 16.3MP 23MM F2 BLACK 600013226","0"
"Vivitar ITwist F124 14.1 Megapixel Compact Camera - Red (2.4"" LCD - Electronic IS - 4416 X 3312 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","OLYMPUS TG-850IHS SILVER 16MP 5X 3"" CMOS V104150SU000","0"
"Olympus PEN E-PL5 / 14-42mm & 40-150mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS v³ - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Cyber-shot DSC-RX100 Black Digital Camera (20.2 MP, 3.6x Opt, SD/SDHC/SDXC/MS Duo/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","SONY DSCH400 BLACK 20.1MP 63X 3"" DSCH400B","0"
"Canon EOS 70D Black Digital SLR Camera Kit W/ 18-55 Mm Lens (20.2 MP, 3.1x Opt, SD Card Slot) Price Comparison at Buy.net","NIKON COOLPIX L610 BLACK 16MP 14X 3""LCD 32408","0"
"Canon PowerShot G16 Black Digital Camera (12.1 MP, 5x Opt, SD Card Slot) Price Comparison at Buy.net","NIKON COOLPIX P7800 12.2MP 7.1X WIDE ANGLE 3"" VR 32015","0"
"Canon EOS 6D / 24-70mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 105 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot SX510 HS Black Digital Camera (12.1 Megapixel - 3"" LCD - 30x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","SAMSUNG EX-2F 12MP 3.3X F1.4 WIFI 3"" EC-EX2FZZBPBCA","0"
"Nikon D600 / 24-85mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX220 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung WB2200F Black Digital Camera (16.4 MP, 60x Opt, SDHC/SDXC Card Slot) Price Comparison at Buy.net","LEICA V-LUX 4 COMPACT DIGITAL CAMERA 18191","0"
"Panasonic Lumix DMC-S2 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G6 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 6D / 24-70mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot S1 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung NX200 / 20-50mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G11 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 5D Mark III Black SLR Digital Camera Kit W/ 24-70 Mm Lens (22.3 MP, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJIFILM XP70 ORANGE 16.4MP 5X 2.7"" WIFI 600013367","0"
"Leica D-LUX 6 Black Digital Camera (10.1 MP, 3.8x Opt, SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","FUJIFILM XQ1 BLACK 12MP 4X 3.0""LCD 600013201","0"
"Samsung WB350F 16.3 Megapixel Compact Camera - Blue (3"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HD Movie Mode) Price Comparison at Buy.net","SONY DSC-H300B BLACK 20.1MP 35X 3"" DSCH300B","0"
"Vivitar ITwist F124 14.1 Megapixel Compact Camera - Red (2.4"" LCD - Electronic IS - 4416 X 3312 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","OLYMPUS SH-1 WHITE 16MP 24X 3"" 60P FULLHD V107080WU000","0"
"Panasonic Lumix DMC-GM1KD Orange Digital Camera Kit W/ 12-32 Mm Lens (16 MP, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","CANON POWERSHOT ELPH 150IS BLACK 20MP 10X 2.7"" 9356B001","0"
"Samsung Galaxy EK-GC110 16.3 Megapixel Compact Camera - Black (4.8"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - HD Movie Mode) Price Comparison at Buy.net","SONY DSC-W830B BLACK 20.1MP 8X 2.7"" DSCW830B","0"
"Nikon 1 J1 / 10-30mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot S1 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung WB2200F Black Digital Camera (16.4 MP, 60x Opt, SDHC/SDXC Card Slot) Price Comparison at Buy.net","CANON EOS-7D MK II DIGITAL SLR BODY 9128B003","0"
"Canon PowerShot ELPH 340 HS Black Digital Camera (16 MP, 12x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX L610 BLACK 16MP 14X 3""LCD 32408","0"
"Sony Alpha NEX-F3 / 18-55mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G3 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Panasonic Lumix DMC-GH4 - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 125 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus Tough TG-830 IHS 16 Megapixel Compact Camera - Blue (3"" LCD - 5x Optical Zoom - Optical, Electronic IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - PictBridge - HD Movie Mode) Price Comparison at Buy.net","LEICA D-LUX 6 GLOSSY BLACK/SILVER 18115","0"
"Sony Alpha NEX-5T Black SLR Digital Camera Kit W/ 16-50 Mm Lens (16.1 MP, 3x Opt, Memory Stick PRO Duo/Memory Stick PRO-HG Duo/SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","PANASONIC DMCSZ8K BLACK 14.1MP 16X 3"" DMCSZ8K","0"
"Panasonic Lumix DMC-S2 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A3100 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Cyber-shot DSC-HX30V - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G3 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony SLT-A37 / 18-55mm & 55-200mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX160 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D4s - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 110 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm FinePix S2950 14MP Digital on sale for $305.99","Fujifilm FinePix S2950 14 MP Digital on sale for $228.19","1"
